2024-05-28 17:27:44, 1716910064, Photo metadata created.
2024-05-28 17:28:27, 1716910107, Motion detected.
2024-05-28 17:28:27, 1716910107, Last photo saved.
2024-05-28 17:28:28, 1716910108, Photo metadata created.
2024-05-28 17:28:42, 1716910122, Motion detected.
2024-05-28 17:28:42, 1716910122, Last photo saved.
2024-05-28 17:28:43, 1716910123, Photo metadata created.
2024-05-28 17:28:58, 1716910138, Motion detected.
2024-05-28 17:28:58, 1716910138, Last photo saved.
2024-05-28 17:28:58, 1716910138, Photo metadata created.
2024-05-28 17:29:12, 1716910152, Motion detected.
2024-05-28 17:29:12, 1716910152, Last photo saved.
2024-05-28 17:29:13, 1716910153, Photo metadata created.
2024-05-28 17:29:27, 1716910167, Motion detected.
2024-05-28 17:29:27, 1716910167, Last photo saved.
2024-05-28 17:29:27, 1716910167, Photo metadata created.
2024-05-28 17:29:29, 1716910169, Pressure plate activated camera triggered.
2024-05-28 17:29:30, 1716910170, Photo taken.
2024-05-28 17:29:31, 1716910171, Photo metadata created.
2024-05-28 17:29:31, 1716910171, Pressure plate activated camera triggered.
2024-05-28 17:29:31, 1716910171, Photo taken.
2024-05-28 17:29:31, 1716910171, Photo metadata created.
2024-05-28 17:29:31, 1716910172, Pressure plate activated camera triggered.
2024-05-28 17:29:32, 1716910172, Photo taken.
2024-05-28 17:29:32, 1716910172, Photo metadata created.
2024-05-28 17:29:32, 1716910172, Pressure plate activated camera triggered.
2024-05-28 17:29:33, 1716910173, Photo taken.
2024-05-28 17:29:34, 1716910174, Photo metadata created.
2024-05-28 17:29:34, 1716910174, Pressure plate activated camera triggered.
2024-05-28 17:29:35, 1716910175, Photo taken.
2024-05-28 17:29:36, 1716910176, Photo metadata created.
2024-05-28 17:29:36, 1716910176, Pressure plate activated camera triggered.
2024-05-28 17:29:38, 1716910178, Photo taken.
2024-05-28 17:29:38, 1716910178, Photo metadata created.
2024-05-28 17:29:38, 1716910179, Pressure plate activated camera triggered.
2024-05-28 17:29:40, 1716910180, Photo taken.
2024-05-28 17:29:40, 1716910180, Photo metadata created.
2024-05-28 17:29:40, 1716910180, Pressure plate activated camera triggered.
